Time, X, Y, Z, Rotation, isSick
121,107.0416,21.19515,93.46598,43.85521,-1
121.5,108.0913,21.24581,92.39677,43.85521,-1
122,108.9313,20.82145,91.17428,43.85521,-1
122.5,109.9614,20.79141,90.57279,43.85521,-1
123,110.0293,20.79141,90.5518,43.85521,-1
123.5,110.269,19.91184,89.28049,43.85521,-1
124,110.5245,17.93207,87.89026,43.85521,-1
124.5,111.4683,16.08305,86.72528,43.85521,-1
125,112.4011,14.90015,85.55466,43.85521,-1
125.5,113.6015,13.71473,84.65828,43.85521,-1
126,114.7492,12.61128,83.68963,43.85521,-1
126.5,115.8279,11.48997,82.64309,43.85521,-1
127,116.9336,10.14895,81.62638,43.85521,-1
127.5,118.1169,9.004173,80.69917,43.85521,-1
128,119.3412,7.88366,79.83172,43.85521,-1
128.5,120.6316,7.308013,79.05813,43.85521,-1
129,121.9635,7.092691,78.97835,27.04154,-1
129.5,123.2772,6.477387,78.24645,27.04154,-1
130,124.5895,6.178734,77.51629,27.04154,-1
130.5,125.9196,5.858026,76.82545,27.04154,-1
131,127.4011,5.711672,76.57275,27.04154,-1
131.5,128.8683,5.59573,76.24231,27.04154,-1
132,130.1723,5.765854,75.53107,27.04154,-1
132.5,131.6448,5.93299,75.26263,27.04154,-1
133,132.7793,6.164833,74.36346,27.04154,-1
135.5,139.2805,7.021221,70.8533,27.04154,0
136,140.609,7.123019,70.1464,27.04154,0
136.5,141.9748,7.22164,69.54298,27.04154,0
137,143.4514,7.23211,69.77111,27.04154,0
137.5,144.9176,7.318122,69.47752,27.04154,0
138,146.3824,7.407158,69.14166,27.04154,0
138.5,147.8295,7.491003,68.74912,27.04154,0
139,149.2157,7.55361,68.31054,27.04154,0
139.5,150.6855,7.612004,68.05675,27.04154,0
140,152.1497,7.629877,68.19675,27.04154,0
140.5,153.6842,7.660659,68.5276,27.04154,0
141,155.1279,7.696489,68.59061,27.04154,0
141.5,156.6442,7.755473,68.3019,27.04154,0
142,157.7809,7.855725,67.64362,37.03678,0
142.5,158.9771,7.996504,66.76047,38.72397,0
143,160.0883,8.113682,65.74403,38.72397,0
143.5,161.055,8.221818,64.59364,38.72397,0
144,162.2688,8.294932,64.17982,29.25911,0
144.5,163.7615,8.374029,64.1098,29.25911,0
145,165.1665,8.417445,64.54661,29.25911,0
145.5,166.6056,8.488961,64.65557,29.25911,0
146,168.0468,8.60152,64.3947,29.25911,0
146.5,169.597,8.698565,64.22728,29.25911,0
147,170.9786,8.790624,63.76273,29.25911,0
147.5,172.4242,8.847729,63.63892,29.25911,0
148,173.9764,8.864377,63.95455,29.25911,0
148.5,175.4498,8.8699,64.01906,29.25911,0
149,176.9047,8.914477,63.94491,29.25911,0
149.5,178.3695,8.943787,63.98751,29.25911,0
150,179.8702,8.995141,63.98311,29.25911,0
150.5,181.338,8.982415,64.03825,29.25911,0
151,182.7642,8.96821,64.43362,29.25911,0
151.5,184.2245,9.038427,64.1223,29.25911,0
152,185.6497,9.079468,64.03885,29.25911,0
152.5,187.1244,9.09855,64.13885,29.25911,0
153,188.5462,9.113647,64.18916,29.25911,0
153.5,189.8925,9.152941,63.61614,29.25911,0
154,191.2273,9.123248,64.04153,29.25911,0
154.5,192.5705,9.080616,64.49429,29.25911,0
155,193.9948,9.037769,64.98854,29.25911,0
155.5,194.9723,9.099036,64.15549,35.24792,0
156,196.2253,9.160524,63.32506,35.24792,0
156.5,197.6723,9.203461,62.96333,35.24792,0
157,199.1631,9.258357,62.77132,35.24792,0
157.5,200.6162,9.237287,63.0982,35.24792,0
158,201.9895,9.193076,63.75855,35.24792,0
158.5,203.4555,9.156786,63.99442,35.24792,0
159,204.9208,9.172461,64.21323,35.24792,0
159.5,206.4097,9.163568,64.62344,35.24792,0
160,207.8288,9.176723,64.53501,35.24792,0
160.5,209.243,9.209554,64.02037,35.24792,0
161,210.733,9.134221,64.23867,35.24792,0
161.5,212.1727,9.081151,64.57667,35.24792,0
162,213.6175,9.060267,64.81071,35.24792,0
162.5,215.1442,9.072674,65.0579,35.24792,0
163,216.6615,9.124557,65.13586,35.24792,0
163.5,218.1428,9.188935,65.18286,35.24792,0
164,219.3467,9.181096,65.85623,35.24792,0
164.5,220.5209,9.134213,66.90149,35.24792,0
165,221.7388,9.082437,67.59929,35.24792,0
165.5,223.2003,9.035798,68.16978,35.24792,0
166,224.5294,8.973589,68.92715,35.24792,0
166.5,225.9704,8.974926,69.1696,35.24792,0
167,227.4394,9.00137,69.38856,35.24792,0
167.5,228.9638,9.033906,69.55658,35.24792,0
168,230.435,9.063068,69.80523,35.24792,0
168.5,231.8272,9.071774,70.23972,35.24792,0
169,233.1604,9.023657,70.9912,35.24792,0
169.5,234.205,8.900302,72.0643,35.24792,0
170,235.5398,8.959213,72.1734,35.24792,0
