Time, X, Y, Z, Rotation, isSick
195.5,274.3858,9.845547,99.77584,74.96984,1
196,275.5736,9.862434,100.3597,74.96984,1
196.5,276.591,9.868668,101.2639,74.96984,1
197,277.5636,9.874691,102.4044,74.96984,1
197.5,278.3356,9.875365,103.5238,60.2976,1
198,279.2518,9.89012,104.5941,55.716,1
198.5,280.0417,9.880329,105.681,45.65782,1
199,281.2413,9.914127,106.5863,45.65782,1
199.5,282.2548,9.906187,107.4299,52.05093,1
200,283.4341,9.901033,108.1926,66.11011,1
200.5,284.5262,9.920054,108.8226,78.64491,1
201,285.4343,9.935431,109.8621,78.64491,1
201.5,286.727,9.963367,110.199,92.05963,1
202,287.9745,9.985596,111.0298,92.05963,1
202.5,289.2976,9.996563,111.2059,101.3171,1
203,290.3959,9.991259,112.2101,101.3171,1
203.5,291.7212,9.992805,112.7191,101.3171,1
204,292.7964,9.998169,113.1072,101.3171,1
204.5,293.9934,9.998169,113.1171,101.3171,1
205,294.215,9.998169,113.2209,101.3171,1
205.5,294.3528,9.998169,113.1657,101.3171,1
206,294.6243,9.998169,112.8865,101.3171,1
206.5,295.0789,9.998169,112.9048,101.3171,1
207,296.0545,9.998169,113.4861,101.3171,1
207.5,297.381,9.998169,113.564,107.9584,1
208,298.6961,9.998169,114.0299,100.4027,1
208.5,299.8008,9.993745,113.8109,111.3475,1
209,300.4413,9.99817,112.7302,141.4611,1
209.5,299.5561,9.998169,113.283,170.8815,1
210,298.0507,9.998169,113.0692,202.5978,1
210.5,297.4663,9.998169,113.7616,231.7353,1
211,296.9296,9.998169,114.6811,261.9536,1
211.5,296.8674,9.998169,115.928,291.1953,1
212,296.4599,9.997093,117.3005,320.0797,1
216.5,298.6578,9.707571,128.9849,21.49403,0
217,299.5961,9.668208,129.8957,36.39037,0
217.5,300.1635,9.624836,131.2096,38.77974,0
218,301.2206,9.608194,132.0572,53.76029,0
218.5,302.0203,9.587481,133.3306,53.76029,0
219,303.2016,9.611512,133.484,73.72439,0
219.5,304.3357,9.616076,134.4664,73.72439,0
220,305.5178,9.634727,135.3877,73.72439,0
220.5,306.8978,9.695557,135.3334,86.00322,0
221,308.1277,9.699634,136.1357,86.00322,0
221.5,308.8845,9.669649,137.4287,86.00322,0
222,310.0838,9.674478,138.2869,86.00322,0
222.5,311.4348,9.695899,138.9199,86.00322,0
223,311.8695,9.700898,139.1523,86.00322,0
223.5,313.1864,9.72058,139.6405,90.63094,0
224,314.3867,9.730902,140.0108,95.69376,0
224.5,315.6063,9.758562,139.894,111.8738,0
225,316.7495,9.762192,140.4054,116.9101,0
225.5,317.9359,9.793085,140.4903,124.3729,0
226,319.0881,9.811184,141.1754,126.8861,0
226.5,320.2888,9.833208,141.2085,134.3835,0
227,321.7523,9.894381,141.1929,124.8062,0
227.5,323.2314,9.927899,141.2764,120.744,0
228,324.6377,9.939342,141.4847,108.5751,0
228.5,326.0171,9.955692,140.8902,108.5751,0
229,327.2732,9.972496,140.156,115.6657,0
229.5,328.4132,9.977979,140.4595,123.1895,0
230,329.5037,9.978705,140.5561,129.9774,0
230.5,330.7979,9.979856,139.8515,129.9774,0
231,331.7978,9.990915,139.3447,144.3462,0
231.5,332.632,9.998169,139.1687,159.2442,0
232,334.1636,9.998169,138.9608,159.2442,0
232.5,334.5746,9.998169,137.9162,170.0014,0
233,335.5771,9.998169,136.7323,170.0014,0
233.5,336.5513,9.998169,135.6166,170.0014,0
234,336.5143,9.998169,134.3813,179.5207,0
234.5,336.747,9.998169,132.9772,179.5207,0
235,337.1617,9.998169,131.6709,166.4264,0
235.5,337.7144,9.998169,130.4775,155.9789,0
236,338.3404,9.998169,129.1636,155.9789,0
236.5,339.7172,9.998169,128.5664,155.9789,0
237,340.7828,9.998168,127.8242,145.9293,0
237.5,341.1608,9.998168,127.28,145.9293,0
238,341.9207,9.998169,127.2044,135.9201,0
238.5,342.9519,9.998169,126.1967,134.3135,0
239,343.8078,9.998169,124.9568,134.3135,0
239.5,345.2809,9.99817,124.7089,134.3135,0
240,346.6266,9.998169,124.6387,122.2848,0
240.5,347.896,9.998169,123.8335,122.2848,0
241,349.2549,9.998168,123.7842,122.2848,0
241.5,350.7512,9.998168,123.7692,122.2848,0
242,351.6129,9.998169,122.7397,134.7651,0
242.5,352.9552,9.998169,122.0631,134.7651,0
243,354.2931,9.998169,121.4611,136.0139,0
243.5,355.238,9.998169,121.5717,146.0631,0
244,356.6271,9.998169,121.2694,146.0631,0
244.5,357.8972,9.998169,120.4664,146.0631,0
245,359.0935,9.998169,119.6536,148.56,0
245.5,359.749,9.998169,119.4239,165.1664,0
246,360.6305,9.998169,119.4625,175.1719,0
246.5,361.4361,9.998169,118.8261,185.976,0
247,362.794,9.998169,118.1939,185.976,0
247.5,364.1176,9.998169,117.8909,164.2606,0
248,365.1577,9.998169,116.813,164.2606,0
248.5,366.4198,9.998169,116.2006,154.7222,0
249,367.6033,9.998169,115.2738,154.7222,0
249.5,368.8614,9.998169,114.3946,154.7222,0
250,370.2157,9.998168,113.8256,154.7222,0
250.5,371.5654,9.998169,113.2,154.7222,0
251,372.9099,9.998169,112.7077,142.1796,0
251.5,374.0837,9.998169,112.1342,132.2974,0
252,375.2466,9.998169,111.8204,120.5582,0
