Time, X, Y, Z, Rotation, isSick
185.02,83.75563,-5.960464E-08,97.23332,271.0478,-1
185.5146,84.03574,-5.960464E-08,98.72375,271.0478,-1
186.0147,83.6796,0,100.1682,247.754,-1
186.5042,83.45245,-5.960464E-08,101.549,221.6411,-1
187.02,82.35604,-5.960464E-08,101.5841,221.6411,-1
187.5188,81.6794,-1.525879E-05,102.5348,223.3161,-1
188.0198,82.14285,-0.0006582141,103.9287,253.3754,-1
188.5079,83.78094,-5.960464E-08,104.0382,282.6583,-1
189.02,85.28189,-5.960464E-08,104.5421,312.1215,-1
189.5157,86.83708,0,104.8116,341.257,-1
190.02,88.21718,0,104.4312,4.963711,-1
190.5048,89.56692,-5.960464E-08,104.4622,24.35781,-1
191.0164,90.81252,-5.960464E-08,103.9583,55.05318,-1
191.5014,91.47527,0,102.7955,84.15446,-1
192.0028,92.29174,0,101.6016,89.24731,-1
192.506,91.99112,0,100.2145,102.0829,-1
193.005,92.41994,-5.960464E-08,98.81834,102.0829,-1
193.5189,92.17813,0,97.3085,94.14001,-1
194.02,91.68485,-5.960464E-08,96.03178,74.1618,-1
194.52,91.7047,0,94.70858,51.37774,-1
195.02,92.82485,-5.960464E-08,93.72102,51.37774,-1
195.5151,93.80347,0,92.52489,20.48924,-1
196.0115,95.1252,0,92.13844,350.7025,-1
196.503,96.11457,-5.960464E-08,92.93797,3.076595,-1
197.0086,97.12149,-1.192093E-07,93.32286,33.4066,-1
197.5011,97.69598,0,92.17758,62.95806,-1
198.0034,98.08241,-1.192093E-07,90.81464,92.7224,-1
198.52,98.24873,-5.960464E-08,89.70776,92.7224,-1
199.02,98.58016,-1.192093E-07,88.46643,92.7224,-1
199.52,99.31236,-5.960464E-08,87.25044,92.7224,-1
200.0078,99.79004,-5.960464E-08,86.0045,121.6131,-1
200.5069,99.89134,-5.960464E-08,84.62952,136.5286,-1
201.02,100.2943,0,83.21973,136.5286,-1
201.507,99.7298,0,81.91,133.5452,-1
204.0083,97.43025,-4.732609E-05,78.60052,133.5452,0
204.5039,97.56879,0,77.96387,128.5194,0
205.0199,97.73539,-5.960464E-08,76.43349,108.3094,0
205.5199,96.35396,-5.960464E-08,76.08924,132.6552,0
206.02,95.72184,0,74.8763,134.3196,0
206.52,94.76593,0,73.70182,107.9271,0
207.0105,93.65228,-5.960464E-08,72.6294,107.9271,0
207.5112,93.81629,0,71.47666,91.79825,0
208.0012,95.22846,-5.960464E-08,70.90955,62.4038,0
208.5156,96.41232,-5.960464E-08,69.99756,59.08749,0
209.0049,97.77818,0,69.93541,71.70564,0
209.5009,99.13721,0,69.59377,71.70564,0
